ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Unsolicited_SMS,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Pledge
509550,GAMMONIND,N,S,Z,100,100,100,100,100,100,100,100
509546,GRAVISSHO,Y,A,X,100,100,100,100,100,100,100,100
509525,EMPIND,Y,A,X,100,100,100,100,100,100,100,100
509499,CTRNIND,Y,S,X,100,100,100,100,100,100,100,100
509496,ITDCEM,N,A,A,100,100,100,100,100,100,100,100
509488,GRAPHITE,N,A,A,100,100,1,100,100,100,100,100
509486,CAPRIHANS,Y,A,X,100,100,100,100,100,100,100,100
509480,BERGEPAINT,N,A,A,100,100,100,100,100,100,100,100
509472,CRAVATEX,Y,A,XT,100,100,100,100,100,100,100,100
509470,BOMOXY-B1,Y,A,X,100,100,100,100,100,100,100,100
509449,BHAGWOX,Y,A,XT,100,100,100,100,100,100,100,100
509438,BENARAS,Y,A,X,100,100,100,100,100,100,100,100
509423,SEL,Y,A,X,0,100,100,100,100,100,100,100
509367,APTANN,Y,S,P,100,100,100,100,100,100,100,100
509243,TVSSRICHAK,N,A,A,100,100,100,100,100,100,100,100
509220,PTL,N,A,B,100,100,100,100,100,100,100,100
509196,MMRUBBR-B,Y,A,X,100,100,100,100,100,100,100,100
509162,INDAG,Y,A,X,100,100,100,100,100,100,100,100
509152,GRPLTD,N,A,B,100,100,100,100,100,100,100,100
509148,GOVINDRU,Y,S,Z,100,100,100,0,100,100,100,100
509130,DUNLOP-B1,Y,S,XT,100,100,100,100,100,100,100,100
509099,OSWALEA,Y,A,P,100,100,100,100,100,100,100,100
509084,PHOTON,Y,A,XT,100,100,100,100,100,100,100,100
509079,GUFICBIO,N,A,B,100,100,100,100,100,100,100,100
509077,PRESSMN,N,A,B,100,100,100,100,100,100,100,100
509073,HATHWAYB,Y,A,XT,100,100,100,100,100,100,100,100
509069,INFOMEDIA,N,A,T,2,100,100,100,100,100,100,100
509055,VISAKAIND,N,A,B,100,100,100,100,100,100,100,100
509053,BANASFN,Y,A,X,100,100,100,100,1,100,100,100
509051,INDINFO,Y,A,XT,100,100,100,100,100,100,100,100
509048,LANCORHOL,Y,A,X,100,100,100,100,100,100,100,100
509046,ZLEENCON,Y,A,X,0,100,100,100,100,100,100,100
509040,NETLINK,Y,A,XT,100,100,100,100,100,100,100,100
509038,VOLLF,Y,A,X,1,100,100,100,100,100,100,100
509026,VJTFEDU,Y,A,XT,100,100,100,100,100,100,100,100
509024,GOLDLEG,Y,S,XT,100,100,100,100,100,100,100,100
509020,RUCHINFRA,N,A,T,100,100,100,100,100,100,100,100
509015,THAKRAL,Y,A,XT,1,100,100,100,100,100,100,100
509009,AUSOMENT,N,A,B,100,100,100,100,100,100,100,100
509003,TRANOCE,Y,A,XT,0,100,100,100,100,100,100,100
508998,STEERINTER,Y,S,Z,100,100,100,0,100,100,100,100
508996,SATRAPROP,Y,A,Z,100,100,100,0,100,100,100,100
508993,KEDIACN,Y,A,XT,100,100,100,100,100,100,100,100
508989,NAVNETEDUL*,N,A,A,100,100,100,100,100,100,100,100
508982,LINKSONI,Y,S,Z,100,100,100,0,100,100,100,100
508980,FRONTCAP,Y,A,XT,0,100,100,100,100,100,100,100
508969,SULABEN,Y,A,X,100,100,100,100,100,100,100,100
508963,STRLGUA,Y,A,XT,0,100,100,100,100,100,100,100
508961,SHRICON,Y,A,XT,0,100,100,100,100,100,100,100
508956,HBLEAS,Y,A,XT,0,100,100,100,100,100,100,100
508954,FINKURVE,Y,A,X,100,100,100,100,100,100,100,100
508941,PANCARBON,Y,A,X,100,100,100,100,100,100,100,100
508939,BLCISER,Y,S,XT,6,100,100,100,100,100,100,100
508933,AYMSYNTEX,N,A,B,100,100,100,100,100,100,100,100
508929,JOYREALTY,Y,A,XT,0,100,100,100,100,100,100,100
508924,NORTHPR,Y,A,XT,100,100,100,100,100,100,100,100
508922,MSRINDIA,Y,A,XT,0,100,100,100,100,100,100,100
508918,IRONWOOD,Y,A,X,100,100,100,100,100,100,100,100
508906,EVERESTIND,N,A,B,100,100,100,100,100,100,100,100
508905,SMIFS,Y,A,X,0,100,100,100,100,100,100,100
508900,ZENCAP,Y,S,Z,100,100,100,100,100,100,100,100
508875,NITINCAST,Y,A,X,100,100,100,100,100,100,100,100
508869,APOLLOHOSP,N,A,A,100,100,100,100,100,100,100,100
508867,NEWMKTADV,Y,A,XT,0,100,100,100,100,100,100,100
508860,DIAMANT,Y,S,XT,100,100,100,100,100,100,100,100
508814,COSMOFILMS,N,A,A,100,100,100,100,100,100,100,100
508807,ISTLTD,Y,A,X,100,100,100,100,100,100,100,100
508670,NEAGI,Y,A,X,100,100,1,100,100,100,100,100
508664,BESTEAST,Y,A,XT,0,100,100,100,100,100,100,100
508571,COCHMAL,Y,A,XT,0,100,100,100,100,100,100,100
508494,WARRENTEA,Y,A,X,100,100,100,100,100,100,100,100
508486,HAWKINCOOK,Y,A,A,100,100,100,100,100,100,100,100
508306,LEDOTEA,Y,A,X,0,100,100,100,100,100,100,100
508136,BNALTD,Y,A,X,100,100,100,100,100,100,100,100
507998,SIMMOND,Y,A,XT,100,100,100,100,100,100,100,100
507987,JPTRLES,Y,A,P,0,100,100,100,100,100,100,100
507984,SERIND,Y,S,Z,100,100,100,100,100,100,100,100
507981,JINDHOT,Y,A,X,100,100,100,100,100,100,100,100
507970,PARMCOS-B,Y,A,X,100,100,100,100,100,100,100,100
507968,JOLYPLS,Y,S,P,100,100,100,100,100,100,100,100
507966,RASRESOR,Y,A,X,100,100,100,100,100,100,100,100
507962,RAJATH,Y,A,X,100,100,100,100,100,100,100,100
507960,GUJHOTE,Y,A,X,100,100,100,100,100,100,100,100
507952,SHIKHARLETR,Y,A,XT,0,100,100,100,100,100,100,100
507948,KEYCORP,Y,A,XT,100,100,100,100,100,100,100,100
507946,KIDUJA,Y,A,XT,100,100,100,100,100,100,100,100
507944,BAJAJST,Y,A,X,100,100,100,100,100,100,100,100
507938,MNPLFIN,Y,A,P,100,100,100,100,100,100,100,100
507917,EASTBUILD,Y,A,XT,100,100,100,100,100,100,100,100
507912,LKPFIN,Y,A,X,100,100,100,100,100,100,100,100
507910,FIBERWEB,Y,A,X,100,100,100,100,100,100,100,100
507894,SCHABLON,Y,A,XT,0,100,100,100,100,100,100,100
507892,WINSOMEDJ,Y,S,Z,6,100,100,0,100,100,100,100
507886,DHRUVES,Y,A,XT,0,100,100,100,100,100,100,100
507880,VIPIND,N,A,A,100,100,100,100,100,100,100,100
507878,UNITECH,N,A,Z,100,100,100,100,100,100,100,100
507872,ASHNOOR,Y,A,XT,100,100,100,100,100,100,100,100
507864,PIONRINV,Y,A,X,100,100,100,100,100,100,100,100
507852,ADDIND,Y,A,X,100,100,100,100,1,100,100,100
507836,MCCHRLS-B,Y,A,X,100,100,100,100,100,100,100,100
507833,COMPUPN,Y,S,XT,100,100,100,100,100,100,100,100
507828,ANSALHSG,N,A,B,100,100,100,100,100,100,100,100
507817,WIREFABR,Y,A,X,100,100,100,100,100,100,100,100
507815,GILLETTE,N,A,A,100,100,100,100,100,100,100,100
507813,NOL,Y,A,X,100,100,100,100,100,100,100,100
507808,UNTTEMI,Y,A,P,100,100,100,100,100,100,100,100
507794,KHAICHEM,N,A,B,100,100,100,100,100,100,100,100
507789,JAGSNPHARM,N,A,B,100,100,100,100,100,100,100,100
507785,TAINWALCHM,N,A,B,100,100,100,100,100,100,100,100
507779,KANPRPLA,N,A,B,100,100,100,100,100,100,100,100
507761,TEEM,Y,S,X,100,100,100,100,100,100,100,100
507759,LIMECHM,Y,A,X,100,100,100,100,100,100,100,100
507753,TGVSL,Y,A,XT,100,100,100,100,100,100,100,100
507747,TTKHEALTH,N,A,B,100,100,100,100,100,100,100,100
507717,DHANUKA,N,A,A,100,100,100,100,100,100,100,100
507690,ORIBEVER,Y,A,X,100,100,100,100,100,100,100,100
507685,WIPRO,N,A,A,100,100,100,100,100,100,100,100
507663,SAGRSOY-B,Y,A,P,100,100,100,100,100,100,100,100
507652,RATNAMAGRO,Y,S,Z,100,100,100,100,100,100,100,100
507645,POLSON,Y,A,X,100,100,100,100,100,100,100,100
507621,MLKFOOD,Y,A,X,100,100,100,100,100,100,100,100
507609,OLYOI,Y,A,XT,0,100,100,100,100,100,100,100
507598,KLRFM,Y,A,X,100,100,100,100,100,100,100,100
507580,IVP,N,A,B,100,100,100,100,100,100,100,100
507552,FOODSIN,Y,A,X,100,100,100,100,100,100,100,100
507543,CORAGRO,Y,A,P,100,100,100,100,100,100,100,100
507530,ASIFOOD,Y,S,XT,100,100,100,100,100,100,100,100
507528,EASTSUGIND,N,S,Z,100,100,100,100,100,100,100,100
507526,ASALCBR,N,A,B,100,100,100,100,100,100,100,100
507525,AMRITCORP,Y,A,X,100,100,100,100,100,100,100,100
507522,MOUNTSHIQ,Y,S,Z,0,100,100,0,100,100,100,100
507518,SUPDF,Y,S,P,100,100,100,100,100,100,100,100
507515,CJGEL,Y,A,XT,100,100,100,100,100,100,100,100
507514,SDBL,N,A,B,100,100,100,100,100,100,100,100
507508,RIGASUG,Y,A,X,0,100,100,0,100,100,100,100
507498,PICCASUG,Y,A,X,100,100,100,100,100,100,100,100
507490,RANASUG,N,A,B,100,100,100,100,100,100,100,100
507488,GMBREW,N,A,B,100,100,100,100,100,100,100,100
507486,CAPRO,Y,A,XT,100,100,100,100,100,100,100,100
507474,KFBL,Y,A,X,100,100,100,100,100,100,100,100
507450,THIRUSUGAR,N,S,Z,100,100,100,0,100,100,100,100
507442,DHARSUGAR,N,A,B,100,100,100,0,100,100,100,100
507438,IFBAGRO,N,A,B,100,100,100,100,100,100,100,100
507435,KHODAY,Y,A,XT,0,100,100,100,100,100,100,100
507410,WALCHANNAG,N,A,B,100,100,100,100,100,100,100,100
507315,SAKHTISUG,N,A,B,100,100,100,100,100,100,100,100
507300,RAVALSUGAR,Y,A,XT,0,100,100,100,100,100,100,100
507265,EMERALL,Y,A,XT,100,100,100,100,100,100,100,100
507205,TI,N,A,T,100,100,4,100,100,100,100,100
507180,KESARENT,Y,A,XT,100,100,100,100,100,100,100,100
507155,JAGAJITIND,Y,A,XT,100,100,100,100,100,100,100,100
507050,BELAIND,Y,S,P,100,100,100,100,100,100,100,100
506981,BLUECHIPT,Y,A,X,100,100,100,100,100,100,100,100
506979,APTPACK,Y,S,P,100,100,100,100,100,100,100,100
506975,RAJSPTR,Y,A,P,0,100,100,100,100,100,100,100
506971,BBREALTY,Y,S,Z,100,100,100,100,100,100,100,100
506947,ADVPETR-B,Y,A,P,100,100,100,100,100,100,100,100
506945,IGLFXPL-B,Y,A,P,100,100,100,100,100,100,100,100
506943,JBCHEPHARM,N,A,A,100,100,100,100,100,100,100,100
506938,KAPPH,Y,S,XT,100,100,100,100,100,100,100,100
506935,CONTCHM,Y,A,XT,2,100,100,100,100,100,100,100
506919,MAKERSL,Y,A,X,100,100,100,100,100,100,100,100
506910,JAYSYN,Y,A,X,100,100,100,100,100,100,100,100
506906,SCBL,Y,S,Z,100,100,100,100,100,100,100,100
506879,GUJTHEM,Y,A,X,100,100,1,100,100,100,100,100
506874,SHREEJAL,Y,S,Z,100,100,100,100,100,100,100,100
506867,MASCH,Y,A,XT,0,100,100,100,100,100,100,100
506863,SWADEIN,Y,S,XT,4,100,100,100,100,100,100,100
506858,GUJPETR,Y,A,XT,100,100,100,100,100,100,100,100
506854,TANFACIND,Y,A,X,100,100,1,100,100,100,100,100
506852,PACL,Y,A,X,100,100,100,100,100,100,100,100
506822,AIPCL,Y,S,X,100,100,100,100,100,100,100,100
506820,ASTRAZEN,N,A,A,100,100,100,100,100,100,100,100
506808,TUTIALKA,Y,A,XT,100,100,100,100,100,100,100,100
506767,ALKYLAMINE,N,A,A,100,100,1,100,100,100,100,100
506734,MYSORPETRO,Y,A,X,100,100,100,100,100,100,100,100
506690,UNICHEMLAB,N,A,A,100,100,100,100,100,100,100,100
506687,TRANSPEK,Y,A,X,100,100,100,100,100,100,100,100
506685,ULTRAMAR,Y,A,X,100,100,100,100,100,100,100,100
506680,TRELCHE-B,N,S,T,100,100,100,100,100,100,100,100
506655,SUDARSCHEM,N,A,A,100,100,100,100,100,100,100,100
506642,SADHNANIQ,Y,A,X,100,100,100,100,100,100,100,100
506640,GUJCMDS,Y,A,XT,100,100,100,100,100,100,100,100
506618,PUNJABCHEM,N,A,B,100,100,100,100,100,100,100,100
506605,POLYCHEM,Y,A,X,100,100,100,100,100,100,100,100
506597,AMAL,Y,A,X,100,100,100,100,100,100,100,100
506590,PHILIPCARB,N,A,A,100,100,100,100,100,100,100,100
506580,PBGLOBAL,Y,S,P,100,100,100,100,100,100,100,100
506579,ORIENTCQ,N,A,A,100,100,100,100,100,100,100,100
506543,MPAGI,Y,A,XT,100,100,100,100,100,100,100,100
506532,NITTAGELA,Y,A,X,100,100,100,100,100,100,100,100
506530,KEMP,Y,A,X,100,100,100,100,100,100,100,100
506528,KELENRG,Y,A,X,100,100,100,100,100,100,100,100
506525,KANORICHEM,N,A,B,100,100,1,100,100,100,100,100
506522,JLMORI,Y,A,X,100,100,100,100,100,100,100,100
506520,JAYCH,Y,A,X,100,100,1,100,100,100,100,100
506480,GOCLCORP,N,A,B,100,100,100,100,100,100,100,100
506457,GUJCARB,Y,S,XT,6,100,100,100,100,100,100,100
506414,FERMENTA,Y,A,X,100,100,100,100,100,100,100,100
506405,DHARAMSI,Y,A,X,100,100,100,100,100,100,100,100
506401,DEEPAKNI,N,A,A,100,100,100,100,100,100,100,100
506395,COROMANDEL,N,A,A,100,100,100,100,100,100,100,100
506390,CLNINDIA,N,A,A,100,100,100,100,100,100,100,100
506373,CITURGIA,Y,S,X,100,100,100,100,100,100,100,100
506365,CHEMOPH,Y,A,XT,100,100,100,100,100,100,100,100
506313,SASHWAT,Y,A,P,0,100,100,100,100,100,100,100
506285,BAYERCROP,N,A,A,100,100,100,100,100,100,100,100
506261,MODISNME,N,A,B,100,100,100,100,100,100,100,100
506260,ANUHPHR,Y,A,X,100,100,100,100,100,100,100,100
506248,AMNPLST,Y,A,X,100,100,100,100,100,100,100,100
506235,ALEMBICLTD,N,A,A,100,100,100,100,100,100,100,100
506222,INEOSSTYRO,N,A,B,100,100,1,100,100,100,100,100
506197,BLISSGVS,N,A,A,100,100,100,100,100,100,100,100
506196,VIKSHEN,Y,A,XT,0,100,100,100,100,100,100,100
506194,ASL,N,A,B,100,100,1,100,100,100,100,100
506190,ZSARVAMA,Y,A,XT,100,100,100,100,100,100,100,100
506186,GCKL,Y,A,XT,2,100,100,100,100,100,100,100
506184,KANANIIND,N,A,B,100,100,100,100,100,100,100,100
506180,EMERGENT,Y,A,XT,100,100,100,100,100,100,100,100
506178,ZKHATAUE,Y,A,XT,0,100,100,100,100,100,100,100
506166,APIS,Y,A,XT,100,100,100,100,100,100,100,100
506162,TERRAFORM,Y,A,P,0,100,100,100,100,100,100,100
506161,ISHWATR,Y,A,XT,100,100,100,100,100,100,100,100
506159,ASISL,Y,S,XT,100,100,100,0,100,100,100,100
506146,VIVIDHA,N,A,B,100,100,100,100,100,100,100,100
506134,INTELLCAP,Y,A,XT,1,100,100,100,100,100,100,100
506128,PARNAXLAB,Y,A,X,100,100,1,100,100,100,100,100
506122,PANKAJPIYUS,Y,A,XT,100,100,100,100,100,100,100,100
506120,ALNATRD,Y,A,P,100,100,100,100,100,100,100,100
506113,LIFELINE,Y,S,X,100,100,100,100,100,100,100,100
506109,GENESYS,N,A,B,100,100,100,100,100,100,100,100
506105,STANROS,Y,A,X,100,100,100,100,100,100,100,100
506103,VICTENT,Y,S,Z,100,100,100,100,100,100,100,100
506079,LAKPRE,N,A,Z,0,100,100,0,100,100,100,100
506076,GRINDWELL,N,A,A,100,100,100,100,100,100,100,100
506074,ARSHIYA,N,A,B,100,100,100,100,1,100,100,100
506042,ZPRBHSTE,Y,A,XT,100,100,100,100,100,100,100,100
506027,BHRKALM,Y,S,XT,100,100,100,100,100,100,100,100
506024,HVL,Y,A,ZP,100,100,100,100,100,100,100,100
506022,PRAKASH,N,A,A,100,100,100,100,100,100,100,100
506016,JRIIIL,Y,S,Z,100,100,100,100,100,100,100,100
506003,SUDAI,Y,A,X,0,100,100,100,100,100,100,100
505978,TRITONV,Y,A,X,100,100,100,100,100,100,100,100
505893,HINDHARD,Y,A,X,100,100,100,100,100,100,100,100
505890,KENNAMET,Y,A,A,100,100,100,100,100,100,100,100
505872,WPIL,Y,A,X,100,100,100,100,100,100,100,100
505854,TRF,N,A,B,1,100,100,100,100,100,100,100
505850,MANCREDIT,Y,A,X,100,100,100,100,100,100,100,100
505840,JAIPAN,Y,A,X,100,100,100,100,100,100,100,100
505827,SNL,Y,A,X,100,100,100,100,100,100,100,100
505807,ROLCOEN,Y,A,P,100,100,100,100,100,100,100,100
505800,RANEHOLDIN,N,A,A,100,100,100,100,100,100,100,100
505797,MPCOSEMB,Y,S,XT,0,100,100,100,100,100,100,100
505790,SCHAEFFLER,N,A,A,100,100,100,100,100,100,100,100
505750,JOSTS,Y,A,X,100,100,100,100,100,100,100,100
505744,FMGOETZE,N,A,A,100,100,100,100,100,100,100,100
505737,INTLCOMBQ,Y,A,X,100,100,2,100,100,100,100,100
505729,SINGER,Y,A,X,100,100,100,100,1,100,100,100
505726,IFBIND,N,A,A,100,100,100,100,100,100,100,100
505725,HINDEVER,Y,A,XT,100,100,100,100,100,100,100,100
505720,HERCULES,N,A,B,100,100,100,100,100,100,100,100
505714,GABRIEL,N,A,A,100,100,100,100,100,100,100,100
505712,HIMTEK,Y,A,X,100,100,100,100,100,100,100,100
505711,GAJRA,Y,A,XT,0,100,100,0,100,100,100,100
505710,GRAUWEIL,Y,A,B,100,100,100,100,100,100,100,100
505703,DECANBRG,Y,A,XT,0,100,100,100,100,100,100,100
505700,ELECON,N,A,B,100,100,100,100,100,100,100,100
505693,LATIMMETAL,Y,A,X,100,1,100,100,100,100,100,100
505690,BRADYM,Y,A,X,100,100,100,100,100,100,100,100
505688,BHARATGEAR,N,A,B,100,100,100,100,100,100,100,100
505685,TAPARIA,Y,A,XT,100,100,100,100,100,100,100,100
505681,BIMETAL,Y,A,X,100,100,100,100,100,100,100,100
505672,ASIANBRG,Y,S,X,100,100,100,100,100,100,100,100
505650,SKYLMILAR,Y,A,X,100,100,100,100,100,100,100,100
505594,MULTIIN,Y,A,XT,100,100,100,100,100,100,100,100
505592,SHKRISHNAB,Y,S,XT,100,100,100,100,100,100,100,100
505590,SVPGLOB,N,A,B,100,100,100,100,100,100,100,100
505585,ZKOVALIN,Y,A,XT,100,100,100,100,100,100,100,100
505583,WWTECHHOL,Y,S,Z,0,100,100,100,100,100,100,100
505576,GOLDCORP,Y,A,X,100,100,1,100,100,100,100,100
505537,ZEEL,N,A,A,100,100,100,100,100,100,100,100
505533,WESTLIFE,Y,A,A,100,100,100,100,100,100,100,100
505529,SHYAMHO,Y,S,ZP,100,100,100,100,100,100,100,100
505526,DOLAT,Y,A,B,100,100,100,100,100,100,100,100
505525,ZPARICIN,Y,S,XT,100,100,100,100,100,100,100,100
505523,MAHACORP,Y,A,X,100,100,100,100,100,100,100,100
505520,ZHEMHOLD,Y,A,Y,0,100,100,100,100,100,100,100
505515,SHYMINV,Y,A,XT,100,100,100,100,100,100,100,100
505513,SHRSHATEX,Y,S,XT,100,100,100,100,100,100,100,100
505509,RESPONIND,N,A,A,100,100,100,100,100,100,100,100
505504,SINDUVA,Y,A,ZP,0,100,100,100,100,100,100,100
505502,PSITINFRA,Y,S,XT,6,100,100,100,100,100,100,100
505412,WENDT,N,A,B,100,100,100,100,100,100,100,100
505400,TEXINFRA,N,A,B,100,100,100,100,100,100,100,100
505368,REVATHI,N,A,B,100,100,100,100,100,100,100,100
505358,INTEGRAEN,Y,A,X,100,100,100,100,100,100,100,100
505355,NESCO,N,A,A,100,100,100,100,100,100,100,100
505343,MONOT,Y,A,Z,2,100,100,0,100,100,100,100
505336,MIRCH,Y,A,XT,100,100,100,100,100,100,100,100
505324,MANUGRAPH,N,A,B,100,100,100,100,100,100,100,100
505320,LYNMC,Y,A,X,0,100,100,100,100,100,100,100
505302,LXMIATO,Y,A,X,100,100,100,100,100,100,100,100
505299,KPT,Y,A,X,100,100,100,100,100,100,100,100
505285,TULIVE,Y,A,XT,100,100,100,100,100,100,100,100
505283,KIRLPNU,Y,A,B,100,100,1,100,100,100,100,100
505255,GMM,N,A,A,100,100,100,100,100,100,100,100
505250,GGDANDE,Y,A,XT,1,100,100,100,100,100,100,100
505242,DYNAMATECH,N,A,T,100,100,100,100,100,100,100,100
505232,VELJAN,Y,A,X,100,100,100,100,100,100,100,100
505216,ALFREDHE,Y,A,X,100,100,100,100,100,100,100,100
505212,JAINEX,Y,A,XT,100,100,100,100,100,100,100,100
505200,EICHERMOT,N,A,A,100,100,100,100,100,100,100,100
505196,TIL,N,A,B,100,100,1,100,100,100,100,100
505192,SMLISUZU,N,A,A,100,100,100,100,100,100,100,100
505163,ZFSTEERING,Y,A,X,100,100,100,100,100,100,100,100
505160,TALBROAUTO,N,A,B,100,100,100,100,100,100,100,100
505141,SCOOTER,Y,A,T,100,100,100,100,100,100,100,100
505100,INRADIA,Y,A,XT,0,100,100,100,100,100,100,100
505075,SETCO,N,A,B,100,100,1,100,100,100,100,100
505036,ACGL,Y,A,X,100,100,1,100,100,100,100,100
505032,AUTOPRD,Y,S,Y,100,100,100,100,100,100,100,100
505029,ATLASCYCLE,N,S,Z,100,100,100,100,100,100,100,100
505010,AUTOAXLES,N,A,A,100,100,100,100,100,100,100,100
504998,WMINIMT,Y,A,P,0,100,100,100,100,100,100,100
504991,VIDIRMT,Y,S,ZP,100,100,100,100,100,100,100,100
504988,ZWELCAST,Y,A,X,100,100,100,100,100,100,100,100
504973,CHOLAHLDNG,N,A,A,100,100,100,100,100,100,100,100
504966,TINPLATE,N,A,A,100,100,100,100,100,100,100,100
504961,TATAYODOGA,Y,A,XT,100,100,100,0,100,100,100,100
504960,STEWARTQ,Y,S,XT,100,100,100,100,100,100,100,100
504959,STOVACQ,Y,A,X,100,100,100,100,100,100,100,100
504918,SANDUMA,Y,A,B,100,100,100,100,100,100,100,1
504908,DUNCANENG,Y,A,X,100,100,100,100,100,100,100,100
504903,RATHIST,Y,S,Z,100,100,100,100,100,100,100,100
504882,NATIONSTD,Y,A,XT,100,100,4,100,100,100,100,100
504879,ORIENTABRA,N,A,B,100,100,100,100,100,100,100,100
504864,ORISSASP,Y,S,Z,100,100,100,100,100,100,100,100
504840,KAIRA,Y,A,XT,100,100,100,100,100,100,100,100
504810,INFORTEC,Y,A,X,100,100,100,100,100,100,100,100
504786,INVPRECQ,Y,A,X,100,100,100,100,100,100,100,100
504746,INLCM,Y,A,P,0,100,100,100,100,100,100,100
504741,INDIANHUME,N,A,A,100,100,100,100,100,100,100,100
504731,IBRIGST,Y,A,XT,0,100,100,100,100,100,100,100
504717,STRIPMT,Y,S,XT,100,100,100,100,100,100,100,100
504701,GONTER,Y,S,Z,100,100,100,0,100,100,100,100
504697,GALADA,Y,A,Z,0,100,100,0,100,100,100,100
504671,CHASBRT,Y,A,Y,0,100,100,100,100,100,100,100
504648,BOMBWIR,Y,A,XT,2,100,100,100,100,100,100,100
504646,BGWTATO,Y,A,X,100,100,100,100,100,100,100,100
504643,BWLLTD,Y,A,Y,0,100,100,100,100,100,100,100
504614,SARDAEN,N,A,B,100,100,1,100,100,100,100,100
504605,UNIABEXAL,Y,A,X,100,100,100,100,100,100,100,100
504398,SJCORP,Y,S,XT,3,100,100,100,100,100,100,100
504397,GANHOLD,Y,A,XT,100,100,100,100,100,100,100,100
504392,KRISHNA,Y,A,XT,100,100,100,100,100,100,100,100
504389,ZBALGHOL,Y,S,P,100,100,100,100,100,100,100,100
504382,SMPLXTR,Y,S,X,100,100,100,100,100,100,100,100
504380,FLOMIC,Y,A,XT,100,100,100,100,100,100,100,100
504378,NYSSACORP,Y,A,XT,100,100,100,100,100,100,100,100
504375,SOFTBPO,Y,A,P,0,100,100,100,100,100,100,100
504370,ZARDIINV,Y,A,ZY,100,100,100,100,100,100,100,100
504369,GRANDMA,Y,S,Z,100,100,100,100,100,100,100,100
504365,RIDHISYN,Y,A,XT,100,100,100,100,100,100,100,100
504362,ZSIYARPO,Y,S,P,100,100,100,100,100,100,100,100
504358,TURBO,Y,S,X,100,100,100,100,100,100,100,100
504356,ZMULTIPU,Y,A,XT,0,100,100,100,100,100,100,100
504351,EMPOWER,Y,S,XT,6,100,100,100,100,100,100,100
504346,GDTRAGN,Y,A,P,100,100,100,100,100,100,100,100
504345,SAMLEPU,Y,S,X,100,100,100,100,100,100,100,100
504341,RELTD,Y,A,X,100,100,100,100,100,100,100,100
504340,CONFINT,Y,A,XT,2,100,100,100,100,100,100,100
504336,INTRA,Y,S,XT,100,100,100,100,100,100,100,100
504335,PAZEL,Y,S,Z,100,100,100,100,100,100,100,100
504286,DELTAMAGNT,N,A,B,100,100,1,100,100,100,100,100
504273,MODULEX,Y,A,X,100,100,100,100,100,100,100,100
504258,LAKSELEC,Y,A,X,100,100,100,100,100,100,100,100
504256,DELTRON,Y,S,P,100,100,100,100,100,100,100,100
504240,DLTNCBL,Y,A,X,100,100,100,100,100,100,100,100
504227,WILLARD,Y,S,XT,100,100,100,100,100,100,100,100
504220,WSIND,N,S,T,3,100,100,100,100,100,100,100
504212,UNIVCABLES,N,A,B,100,100,100,100,100,100,100,100
504180,STDBAT,Y,A,XT,100,100,100,100,100,100,100,100
504176,HIGHENE,Y,A,X,100,100,100,100,100,100,100,100
504132,PERMAGN,Y,A,X,100,100,100,100,100,100,100,100
504112,NELCO,N,A,T,100,100,4,100,100,100,100,100
504093,PANAENERG,Y,A,X,100,100,100,100,100,100,100,100
504092,INDOKEM,Y,A,X,100,100,100,100,100,100,100,100
504084,KAYCEEI,Y,A,X,100,100,100,100,100,100,100,100
504080,JSLINDL,Y,A,XT,100,100,100,100,100,100,100,100
504076,JYOTI,Y,A,X,0,100,100,100,100,100,100,100
504067,ZENSARTECH,N,A,A,100,100,100,100,100,100,100,100
504058,NIPPOBATRY,N,A,B,100,100,100,100,100,100,100,100
504036,HIRECT,N,A,B,100,100,1,100,100,100,100,100
504028,GEE,Y,A,X,100,100,100,100,100,100,100,100
504008,EMCO,N,S,Z,0,100,100,0,100,100,100,100
504000,ELPROINTL,Y,A,X,100,100,100,100,100,100,100,100
503960,BBL,N,A,A,100,100,100,100,1,100,100,100
503899,OXEM BAP,Y,S,P,100,100,100,100,100,100,100,100
503893,ZSATYASL,Y,A,P,100,100,100,100,100,100,100,100
503863,SHRMFGC,Y,A,XT,0,100,100,100,100,100,100,100
503837,SHRAJSYNQ,Y,A,XT,1,100,100,100,100,100,100,100
503823,BIRLATR,Y,S,Z,100,100,100,100,100,100,100,100
503816,SWADPOL,Y,A,XT,0,100,100,100,100,100,100,100
503811,SIYSIL,N,A,B,100,100,100,100,100,100,100,100
503806,SRF,N,A,A,100,100,100,100,100,100,100,100
503804,SHRIDINE,Y,A,X,100,100,100,100,100,100,100,100
503776,MODIPON,Y,A,X,100,100,100,100,100,100,100,100
503772,MODWOOL,Y,A,X,100,100,100,100,1,100,100,100
503722,BANSWRAS,N,A,B,100,100,100,100,100,100,100,100
503696,SHRENTI,Y,A,XT,100,100,100,100,100,100,100,100
503693,SOLITIN,Y,S,P,100,100,100,100,100,100,100,100
503691,SAHARA,Y,A,XT,100,100,100,100,100,100,100,100
503689,HEALINV,Y,A,XT,100,100,100,100,100,100,100,100
503685,MEDIAONE,Y,S,Z,100,100,100,100,100,100,100,100
